customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,monthly_revenue,annual_revenue,lifetime_value,usage_trend_3m,support_ticket_count,inactivity_score,revenue_risk_score,high_value_customer
2250-IVBWA,Male,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.05,5135.35,No,81.05,972.5999999999999,5187.2,-1.2705440702674844,4,0.2105973756440822,17.06891729595286,1
1810-MVMAI,Male,0,Yes,Yes,30,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,67.6,2000.2,No,67.6,811.1999999999999,2027.9999999999998,0.6781184138655171,1,0.42033496351163235,28.414643533386343,1
9506-UXUSK,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,931.75,No,70.15,841.8000000000001,911.95,0.4287320100595442,2,0.11981253260274916,8.404849162082854,0
1229-RCALF,Female,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,115.0,7396.15,No,115.0,1380.0,7360.0,-0.7033592334578753,1,0.36179553517734564,41.60648654539475,1
3572-UOLYZ,Female,0,No,Yes,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,3958.85,No,84.8,1017.5999999999999,3900.7999999999997,-1.3543960369553074,2,0.5801995310006125,49.20092022885194,1
1429-UYJSV,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.7,260.9,No,19.7,236.39999999999998,236.39999999999998,0.024034902280581628,6,0.38439973953730955,7.572674868884998,0
5577-OTWWW,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.75,297.3,Yes,19.75,237.0,296.25,-1.1202903220773828,0,0.7936172249583962,15.673940192928324,0
6100-QQHEB,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.55,1515.1,Yes,92.55,1110.6,1573.35,1.2000256886026686,1,0.9805613533204243,90.75095324980526,1
6366-XIVKZ,Female,0,Yes,Yes,13,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,63.15,816.8,No,63.15,757.8,820.9499999999999,1.3296052808793877,0,0.8713804456349455,55.02767514184681,0
3470-OBUET,Female,0,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),74.0,4868.4,No,74.0,888.0,4958.0,-1.1973079122680337,0,0.37193835160259103,27.523438018591737,1
2770-NSVDG,Male,0,Yes,No,24,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,29.1,688,No,29.1,349.20000000000005,698.4000000000001,1.1013469236841793,2,0.45121980436584264,13.130496307046021,0
9375-MHRRS,Male,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.05,288.35,No,50.05,600.5999999999999,300.29999999999995,0.2907486683085592,1,0.1984123620753624,9.930538721871887,0
2634-HCZGT,Male,1,Yes,No,53,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,60.05,3229.65,Yes,60.05,720.5999999999999,3182.6499999999996,0.0023130504329921214,1,0.06340809936644487,3.807656366955014,1
7503-QQRVF,Male,1,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.3,1178.25,Yes,74.3,891.5999999999999,1188.8,0.28621849643836356,3,0.4136427920957745,30.733659452716044,0
4860-YZGZM,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.0,185.4,No,20.0,240.0,200.0,0.9094311493119166,1,0.4593629904787666,9.187259809575332,0
6599-GZWCM,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,74.65,966.25,No,74.65,895.8000000000001,970.45,-1.2118508411081188,3,0.8438344913796036,62.992244781487415,0
2691-NZETQ,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.35,758.6,Yes,85.35,1024.1999999999998,768.15,-0.6839998976668065,3,0.7949987921224305,67.85314690764945,0
4404-HIBDJ,Female,0,No,No,25,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,74.3,1863.8,Yes,74.3,891.5999999999999,1857.5,0.015532898041394431,0,0.754918040020082,56.09041037349209,1
5533-NHFRF,Male,1,No,No,7,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,44.4,265.8,No,44.4,532.8,310.8,1.2590188496725665,3,0.35187505491605586,15.62325243827288,0
7037-MTYVW,Male,0,Yes,Yes,38,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.4,3297,No,85.4,1024.8000000000002,3245.2000000000003,1.0995532119457825,3,0.2054377276535656,17.544381941614503,1
4760-THGOT,Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,4107.3,No,94.1,1129.1999999999998,4046.2999999999997,-0.0748515124835596,2,0.41196988060986006,38.76636576538783,1
7295-JOMMD,Female,0,No,Yes,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.1,396.3,Yes,98.1,1177.1999999999998,392.4,-0.13273792299500073,2,0.3108202815825938,30.49146962325245,0
4016-BJKTZ,Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,108.9,2809.05,No,108.9,1306.8000000000002,2722.5,-0.5243630475780827,3,0.6248518777125254,68.04636948289402,1
6584-VQMYT,Male,0,No,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,56.2,1567.55,No,56.2,674.4000000000001,1517.4,-0.4256154731948395,1,0.5915668217038546,33.246055379756626,1
9838-BFCQT,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.1,1851.45,No,26.1,313.20000000000005,1879.2,2.013770359708706,0,0.6240598500708705,16.28796208684972,1
2790-XUYMV,Male,0,No,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),85.45,6028.95,No,85.45,1025.4,6066.95,-1.7397265261098283,1,0.32580691769906867,27.84020111738542,1
0581-MDMPW,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.95,2072.75,No,88.95,1067.4,2134.8,-1.4471134590963095,2,0.9131219943628159,81.22220139857248,1
5013-SBUIH,Female,0,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,109.65,5551.15,Yes,109.65,1315.8000000000002,5482.5,0.12805402391131382,3,0.5627183575238558,61.70206790249079,1
1023-BQXZE,Male,0,No,No,57,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.35,4317.35,No,74.35,892.1999999999999,4237.95,-1.40847719148991,1,0.0317247397649183,2.358734401521675,1
9163-GHAYE,Female,0,No,No,15,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,48.85,736.8,No,48.85,586.2,732.75,-0.46909679907348373,2,0.3443296444492244,16.820503131344612,0
3904-UKFRE,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.1,336.15,No,80.1,961.1999999999999,320.4,-0.026939137425816388,2,0.39780582097480777,31.8642462600821,0
5353-WILCI,Female,0,No,No,28,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,56.05,1522.65,No,56.05,672.5999999999999,1569.3999999999999,-0.35260441851165014,3,0.3535263714627679,19.815153120488137,1
0709-TVGUR,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.55,622.9,Yes,74.55,894.5999999999999,670.9499999999999,0.2762619495122048,1,0.21125439813917946,15.749015381275829,0
0058-EVZWM,Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.8,4959.6,No,89.8,1077.6,4939.0,1.4754001570374935,2,0.8320346998594159,74.71671604737554,1
6023-YEBUP,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.95,329.95,Yes,100.95,1211.4,302.85,0.09621464244284006,1,0.19615143127827095,19.801486987541452,0
7209-JCUDS,Male,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.9,1048.85,Yes,94.9,1138.8000000000002,949.0,-0.08170244391965567,2,0.4238068815497865,40.219273059074744,0
7009-PCARS,Male,0,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.1,1001.5,No,19.1,229.20000000000002,1050.5,-0.4866443532380553,2,0.5938338402365783,11.342226348518645,0
0519-DRGTI,Female,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,442.6,No,20.35,244.20000000000002,407.0,0.08752380151828074,1,0.31718656532123024,6.454746604287036,0
1017-FBQMM,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.05,6703.5,No,106.05,1272.6,6575.099999999999,1.2453132884195437,1,0.711830305619509,75.48960391094893,1
3001-CBHLQ,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.9,3351.55,Yes,104.9,1258.8000000000002,3356.8,1.6060597055788715,1,0.8495014056629437,89.1126974540428,1
1985-MBRYP,Female,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.65,779.25,No,19.65,235.79999999999998,844.9499999999999,-0.2739250183904545,3,0.1573889886288915,3.092693626557718,0
6158-DWPZT,Male,0,Yes,No,9,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),24.1,259.8,Yes,24.1,289.20000000000005,216.9,1.0749325387078863,2,0.26708600694586937,6.4367727673954525,0
9372-TXXPS,Female,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),59.85,3483.45,No,59.85,718.2,3591.0,-0.39460244879431017,0,0.8529124741857328,51.04681158001611,1
3259-QMXUN,Male,0,Yes,No,58,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,86.1,4890.5,No,86.1,1033.1999999999998,4993.799999999999,0.969671428948465,1,0.7163555443955071,61.67821237245315,1
1015-JPFYW,Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.45,136.75,No,19.45,233.39999999999998,136.15,-0.05936443658271103,3,0.8241745864043254,16.03019570556413,0
6645-MXQJT,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,97.1,184.15,No,97.1,1165.1999999999998,194.2,-0.18303505940569706,1,0.297377289876137,28.8753348469729,0
4360-QRAVE,Male,1,No,No,37,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,36.65,1315,No,36.65,439.79999999999995,1356.05,0.02943961663986501,2,0.33289111136266025,12.200459231441497,0
8433-WPJTV,Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.9,6767.1,No,103.9,1246.8000000000002,6753.5,0.16354729716841546,1,0.6825756755787663,70.91961269263382,1
5804-JMYIO,Female,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,757.95,No,19.75,237.0,770.25,2.3573501931815084,3,0.7284955594447019,14.387787299032862,0
3763-GCZHZ,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.05,6890,Yes,104.05,1248.6,6867.3,0.8712055376832045,1,0.26052289101814863,27.107406810438363,1
6484-LATFU,Male,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.55,1657.4,No,24.55,294.6,1669.4,-0.5892838248128986,2,0.9853626415796847,24.19065285078126,1
7599-NTMDP,Female,0,Yes,Yes,62,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),48.7,3008.55,No,48.7,584.4000000000001,3019.4,0.36345653824798163,2,0.04494110517166472,2.188631821860072,1
0772-GYEQQ,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.35,262.05,Yes,88.35,1060.1999999999998,265.04999999999995,0.16505631956276012,1,0.014181476165429197,1.2529334192156694,0
0536-ACXIP,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,109.55,8165.1,No,109.55,1314.6,7887.599999999999,-0.4237406721949551,1,0.02044759908220528,2.2400344794555886,1
0936-NQLJU,Female,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.65,875.55,No,20.65,247.79999999999998,846.65,-0.041470661475220945,2,0.9574542426954361,19.771430111660756,0
4831-EOBFE,Male,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),94.65,2649.15,Yes,94.65,1135.8000000000002,2744.8500000000004,1.5201376257733596,2,0.1901488262041372,17.997586400221586,1
1575-KRZZE,Female,0,No,No,4,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.2,220.65,No,55.2,662.4000000000001,220.8,-0.942183564070991,1,0.63722061705891,35.174578061651836,0
3251-YMVWZ,Male,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.05,1301.9,No,24.05,288.6,1274.65,0.17025028070563492,3,0.012287223731992758,0.2955077307544258,0
4102-OQUPX,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,74.4,Yes,74.4,892.8000000000001,74.4,0.7903266558407559,1,0.970214551104432,72.18396260216974,0
9170-GYZJC,Female,0,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),79.9,3326.2,Yes,79.9,958.8000000000001,3275.9,1.5723913863550902,2,0.13423531502076658,10.72540167015925,1
4884-LEVMQ,Male,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.45,790,No,20.45,245.39999999999998,797.55,-0.5670019445560922,2,0.6243680826567145,12.768327290329811,0
8857-CUPFQ,Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.25,1237.65,No,19.25,231.0,1212.75,1.2777602965123929,2,0.2909900594854564,5.601558645095036,0
7610-TVOPG,Male,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.35,378.6,No,26.35,316.20000000000005,395.25,0.14344799159173885,2,0.19919871494427377,5.248886138781614,0
3638-DIMPH,Female,0,Yes,No,13,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,43.8,592.65,No,43.8,525.5999999999999,569.4,0.08722997249784296,3,0.4923938541231849,21.566850810595497,0
1845-ZLLIG,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,50.15,No,50.15,601.8,50.15,-1.3586496409439128,1,0.17769732453452658,8.911520825406507,0
8559-WNQZS,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,20.45,No,20.45,245.39999999999998,20.45,1.3532219249218684,0,0.35608043582140136,7.281844912547657,0
3999-QGRJH,Male,1,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,560.85,Yes,69.7,836.4000000000001,557.6,-0.9969595203259426,4,0.9107965739344014,63.482521203227776,0
1699-UOTXU,Male,0,No,No,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,61.4,3638.25,No,61.4,736.8,3684.0,-0.2604739786920049,0,0.0734389029221354,4.509148639419113,1
2454-RPBRZ,Female,1,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.1,1060.2,Yes,98.1,1177.1999999999998,1177.1999999999998,1.2808663344851037,1,0.23147789288023912,22.707981291551455,0
0635-WKOLD,Male,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),70.75,2921.75,No,70.75,849.0,2830.0,1.561142474162164,2,0.48614362728228566,34.39466163022171,1
5993-JSUWV,Female,0,No,No,66,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),61.15,4017.45,No,61.15,733.8,4035.9,-0.9353537884288734,1,0.4466944839094268,27.315367691061446,1
4518-FZBSX,Male,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,854.9,No,20.25,243.0,850.5,-0.5176055503717646,4,0.9970107445417735,20.189467576970912,0
5387-ASZNZ,Female,1,No,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),63.85,4174.35,No,63.85,766.2,4214.1,-2.006177307709431,2,0.1514640712939348,9.670980952117738,1
6988-CJEYV,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.7,4920.55,No,98.7,1184.4,4836.3,-0.2472630287035071,0,0.7273282783936474,71.78730107745301,1
2002-MZHWP,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,20.5,Yes,20.5,246.0,20.5,0.5387740670785011,1,0.22714569731011458,4.656486794857349,0
3097-FQTVJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,810.3,No,20.0,240.0,820.0,-0.6873999102876189,0,0.4572185437194145,9.14437087438829,0
5465-BUBFA,Female,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.3,772.4,No,19.3,231.60000000000002,791.3000000000001,-1.880294881483815,1,0.6001129038028313,11.582179043394644,0
7299-GNVPL,Female,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,84.4,1936.85,No,84.4,1012.8000000000001,1941.2,-1.8927035432600758,2,0.31827868369801526,26.86272090411249,1
9743-DQKQW,Male,0,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.1,79.8,No,25.1,301.20000000000005,75.30000000000001,1.31068516866038,0,0.014467573384242649,0.36313609194449054,0
1215-VFYVK,Female,0,No,No,4,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,48.25,202.25,No,48.25,579.0,193.0,0.6535443130372939,1,0.6916513778845027,33.37217898292725,0
9371-BITHB,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,1070.5,No,19.85,238.20000000000002,1032.2,-0.5687033943853912,2,0.5591823888392606,11.099770418459324,0
2265-CYWIV,Female,1,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.6,347.65,Yes,99.6,1195.1999999999998,398.4,-0.16382959634388783,2,0.8863452653906235,88.2799884329061,0
9093-FPDLG,Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.2,999.9,No,94.2,1130.4,1036.2,1.8928624452935987,1,0.2854852817810163,26.892713543771734,0
0541-FITGH,Female,0,Yes,No,2,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.15,113.1,No,62.15,745.8,124.3,-0.9648354573695583,1,0.32229681044160796,20.030746768945935,0
6985-HAYWX,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.3,2015.8,No,79.3,951.5999999999999,2061.7999999999997,-0.5472238094500548,2,0.05172924942226942,4.102129479185964,1
7508-KBIMB,Male,0,Yes,Yes,24,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),56.25,1454.25,No,56.25,675.0,1350.0,-1.9293816291591412,3,0.3014676003996901,16.95755252248257,0
